reading_id,sensor_id,timestamp,value
1994749,1,2023-07-28 19:00:42+00,141
1994774,87,2023-07-28 19:04:48+00,209
1994745,11,2023-07-28 19:04:57+00,126
1994718,78,2023-07-28 19:06:37+00,106
1994735,84,2023-07-28 19:06:43+00,290
1994752,2,2023-07-28 19:07:57+00,512
1994767,6,2023-07-28 19:10:06+00,181
1994759,4,2023-07-28 19:11:06+00,393
1994763,5,2023-07-28 19:12:31+00,212
1994728,60,2023-07-28 19:12:45+00,136
1994738,9,2023-07-28 19:13:22+00,60
1994725,80,2023-07-28 19:13:50+00,85
1994741,10,2023-07-28 19:13:52+00,201
1994777,88,2023-07-28 19:13:53+00,100
1994714,77,2023-07-28 19:14:11+00,179
1994721,79,2023-07-28 19:14:15+00,111
1994731,81,2023-07-28 19:14:57+00,136
1994710,86,2023-07-28 19:15:23+00,70
1994748,1,2023-07-28 19:16:07+00,146
1994773,87,2023-07-28 19:19:51+00,207
1995448,11,2023-07-28 19:22:04+00,128
1995420,78,2023-07-28 19:23:28+00,106
1995437,84,2023-07-28 19:23:38+00,290
1995456,2,2023-07-28 19:23:51+00,515
1995472,6,2023-07-28 19:26:46+00,181
1995464,4,2023-07-28 19:26:47+00,396
1995468,5,2023-07-28 19:28:35+00,214
1995416,77,2023-07-28 19:29:44+00,181
1995484,88,2023-07-28 19:29:51+00,100
1995430,60,2023-07-28 19:30:20+00,136
1995440,9,2023-07-28 19:30:41+00,60
1995444,10,2023-07-28 19:30:45+00,204
1995424,79,2023-07-28 19:30:49+00,111
1995412,86,2023-07-28 19:31:00+00,70
1995452,1,2023-07-28 19:31:33+00,146
1995433,81,2023-07-28 19:31:48+00,136
1995427,80,2023-07-28 19:32:00+00,85
1995480,87,2023-07-28 19:34:55+00,207
1995447,11,2023-07-28 19:39:10+00,128
1995455,2,2023-07-28 19:39:45+00,517
1995419,78,2023-07-28 19:40:18+00,106
1995436,84,2023-07-28 19:40:34+00,287
1995463,4,2023-07-28 19:42:28+00,398
1995471,6,2023-07-28 19:43:26+00,181
1995467,5,2023-07-28 19:44:38+00,217
1995415,77,2023-07-28 19:45:17+00,181
1995483,88,2023-07-28 19:45:50+00,100
1995411,86,2023-07-28 19:46:38+00,70
1995451,1,2023-07-28 19:46:58+00,148
1995423,79,2023-07-28 19:47:23+00,113
1995443,10,2023-07-28 19:47:38+00,204
1995429,60,2023-07-28 19:47:55+00,138
1995439,9,2023-07-28 19:48:00+00,60
1995432,81,2023-07-28 19:48:40+00,136
1995479,87,2023-07-28 19:49:58+00,207
1995426,80,2023-07-28 19:50:09+00,85
1995454,2,2023-07-28 19:55:38+00,520
1995446,11,2023-07-28 19:56:17+00,128
1995418,78,2023-07-28 19:57:09+00,106
1995435,84,2023-07-28 19:57:29+00,285
1995462,4,2023-07-28 19:58:08+00,401
1995470,6,2023-07-28 20:00:05+00,181
1995466,5,2023-07-28 20:00:41+00,217
1995414,77,2023-07-28 20:00:50+00,181
1995482,88,2023-07-28 20:01:48+00,98
1995410,86,2023-07-28 20:02:15+00,68
1995450,1,2023-07-28 20:02:23+00,148
1995422,79,2023-07-28 20:03:57+00,113
1995442,10,2023-07-28 20:04:32+00,204
1995478,87,2023-07-28 20:05:01+00,204
1995438,9,2023-07-28 20:05:20+00,60
1995428,60,2023-07-28 20:05:29+00,138
1995431,81,2023-07-28 20:05:32+00,136
1995425,80,2023-07-28 20:08:19+00,85
1995453,2,2023-07-28 20:11:31+00,522
1995445,11,2023-07-28 20:13:23+00,128
1995461,4,2023-07-28 20:13:49+00,403
1995417,78,2023-07-28 20:13:59+00,106
1995434,84,2023-07-28 20:14:24+00,285
1995413,77,2023-07-28 20:16:23+00,179
1995465,5,2023-07-28 20:16:44+00,217
1995469,6,2023-07-28 20:16:45+00,179
1995481,88,2023-07-28 20:17:46+00,98
1995449,1,2023-07-28 20:17:48+00,148
1995409,86,2023-07-28 20:17:53+00,68
1995477,87,2023-07-28 20:20:04+00,204
1995421,79,2023-07-28 20:20:32+00,113
1995441,10,2023-07-28 20:21:25+00,204
1996137,81,2023-07-28 20:22:23+00,136
1996144,9,2023-07-28 20:22:39+00,60
1996133,60,2023-07-28 20:23:03+00,138
1996129,80,2023-07-28 20:26:28+00,85
1996158,2,2023-07-28 20:27:25+00,522
1996165,4,2023-07-28 20:29:29+00,403
1996150,11,2023-07-28 20:30:30+00,126
1996123,78,2023-07-28 20:30:50+00,106
1996140,84,2023-07-28 20:31:20+00,282
1996120,77,2023-07-28 20:31:56+00,181
1996169,5,2023-07-28 20:32:47+00,217
1996154,1,2023-07-28 20:33:13+00,148
1996172,6,2023-07-28 20:33:24+00,176
1996116,86,2023-07-28 20:33:31+00,68
1996184,88,2023-07-28 20:33:45+00,98
1996180,87,2023-07-28 20:35:07+00,201
1996126,79,2023-07-28 20:37:06+00,113
1996147,10,2023-07-28 20:38:19+00,204
1996136,81,2023-07-28 20:39:15+00,138
1996143,9,2023-07-28 20:39:58+00,60
1996132,60,2023-07-28 20:40:38+00,138
1996157,2,2023-07-28 20:43:18+00,525
1996128,80,2023-07-28 20:44:38+00,85
1996164,4,2023-07-28 20:45:10+00,403
1996119,77,2023-07-28 20:47:29+00,181
1996149,11,2023-07-28 20:47:36+00,126
1996122,78,2023-07-28 20:47:40+00,106
1996139,84,2023-07-28 20:48:15+00,280
1996153,1,2023-07-28 20:48:38+00,148
1996168,5,2023-07-28 20:48:50+00,217
1996115,86,2023-07-28 20:49:08+00,68
1996183,88,2023-07-28 20:49:44+00,98
1996171,6,2023-07-28 20:50:04+00,176
1996179,87,2023-07-28 20:50:11+00,201
1996125,79,2023-07-28 20:53:40+00,113
1996146,10,2023-07-28 20:55:12+00,204
1996135,81,2023-07-28 20:56:07+00,136
1996142,9,2023-07-28 20:57:18+00,60
1996131,60,2023-07-28 20:58:12+00,138
1996156,2,2023-07-28 20:59:12+00,525
1996163,4,2023-07-28 21:00:50+00,403
1996127,80,2023-07-28 21:02:48+00,85
1996118,77,2023-07-28 21:03:02+00,181
1996152,1,2023-07-28 21:04:03+00,151
1996121,78,2023-07-28 21:04:31+00,106
1996148,11,2023-07-28 21:04:43+00,126
1996114,86,2023-07-28 21:04:46+00,68
1996167,5,2023-07-28 21:04:53+00,217
1996138,84,2023-07-28 21:05:10+00,277
1996178,87,2023-07-28 21:05:14+00,201
1996182,88,2023-07-28 21:05:42+00,95
1996170,6,2023-07-28 21:06:43+00,171
1996124,79,2023-07-28 21:10:15+00,113
1996145,10,2023-07-28 21:12:06+00,204
1996134,81,2023-07-28 21:12:59+00,136
1996141,9,2023-07-28 21:14:37+00,60
1996155,2,2023-07-28 21:15:05+00,527
1996130,60,2023-07-28 21:15:47+00,141
1996162,4,2023-07-28 21:16:31+00,403
1996117,77,2023-07-28 21:18:35+00,181
1996151,1,2023-07-28 21:19:28+00,151
1996177,87,2023-07-28 21:20:17+00,201
1996815,86,2023-07-28 21:20:24+00,68
1996166,5,2023-07-28 21:20:56+00,219
1996830,80,2023-07-28 21:20:57+00,85
1996822,78,2023-07-28 21:21:21+00,106
1996181,88,2023-07-28 21:21:41+00,95
1996852,11,2023-07-28 21:21:49+00,126
1996841,84,2023-07-28 21:22:05+00,275
1996873,6,2023-07-28 21:23:23+00,171
1996826,79,2023-07-28 21:26:49+00,113
1996848,10,2023-07-28 21:28:59+00,204
1996837,81,2023-07-28 21:29:50+00,138
1996858,2,2023-07-28 21:30:58+00,527
1996844,9,2023-07-28 21:31:57+00,60
1996866,4,2023-07-28 21:32:11+00,406
1996833,60,2023-07-28 21:33:21+00,141
1996818,77,2023-07-28 21:34:07+00,181
1996880,87,2023-07-28 21:35:20+00,201
1996814,86,2023-07-28 21:36:01+00,68
1996869,5,2023-07-28 21:37:00+00,219
1996883,88,2023-07-28 21:37:39+00,98
1996821,78,2023-07-28 21:38:12+00,106
1996851,11,2023-07-28 21:38:56+00,126
1996840,84,2023-07-28 21:39:01+00,272
1996829,80,2023-07-28 21:39:07+00,85
1996872,6,2023-07-28 21:40:02+00,171
1996825,79,2023-07-28 21:43:23+00,113
1996847,10,2023-07-28 21:45:52+00,207
1996836,81,2023-07-28 21:46:42+00,141
1996857,2,2023-07-28 21:46:51+00,530
1996865,4,2023-07-28 21:47:51+00,406
1996843,9,2023-07-28 21:49:16+00,60
1996817,77,2023-07-28 21:49:40+00,181
1996854,1,2023-07-28 21:50:17+00,154
1996879,87,2023-07-28 21:50:23+00,199
1996832,60,2023-07-28 21:50:55+00,141
1996813,86,2023-07-28 21:51:39+00,68
1996868,5,2023-07-28 21:53:02+00,222
1996882,88,2023-07-28 21:53:37+00,95
1996820,78,2023-07-28 21:55:02+00,108
1996839,84,2023-07-28 21:55:56+00,270
1996850,11,2023-07-28 21:56:02+00,126
1996871,6,2023-07-28 21:56:41+00,169
1996828,80,2023-07-28 21:57:16+00,85
1996824,79,2023-07-28 21:59:57+00,116
1996856,2,2023-07-28 22:02:44+00,530
1996846,10,2023-07-28 22:02:45+00,207
1996864,4,2023-07-28 22:03:32+00,409
1996835,81,2023-07-28 22:03:33+00,141
1996816,77,2023-07-28 22:05:13+00,181
1996878,87,2023-07-28 22:05:26+00,199
1996842,9,2023-07-28 22:06:35+00,60
1996812,86,2023-07-28 22:07:16+00,68
1996831,60,2023-07-28 22:08:29+00,141
1996867,5,2023-07-28 22:09:05+00,224
1996881,88,2023-07-28 22:09:35+00,95
1996819,78,2023-07-28 22:11:53+00,108
1996838,84,2023-07-28 22:12:51+00,270
1996849,11,2023-07-28 22:13:08+00,126
1996870,6,2023-07-28 22:13:21+00,169
1996827,80,2023-07-28 22:15:25+00,85
1996823,79,2023-07-28 22:16:31+00,116
1996855,2,2023-07-28 22:18:37+00,532
1996863,4,2023-07-28 22:19:12+00,409
1996845,10,2023-07-28 22:19:39+00,207
1996834,81,2023-07-28 22:20:25+00,141
1996877,87,2023-07-28 22:20:29+00,199
1997504,77,2023-07-28 22:20:45+00,181
1996853,1,2023-07-28 22:21:07+00,154
1997500,86,2023-07-28 22:22:53+00,68
1997529,9,2023-07-28 22:23:54+00,60
1997555,5,2023-07-28 22:25:08+00,224
1997571,88,2023-07-28 22:25:34+00,95
1997518,60,2023-07-28 22:26:04+00,141
1997508,78,2023-07-28 22:28:43+00,108
1997525,84,2023-07-28 22:29:46+00,267
1997559,6,2023-07-28 22:30:00+00,169
1997536,11,2023-07-28 22:30:15+00,126
1997511,79,2023-07-28 22:33:06+00,116
1997514,80,2023-07-28 22:33:35+00,88
1997543,2,2023-07-28 22:34:30+00,532
1997551,4,2023-07-28 22:34:52+00,409
1997567,87,2023-07-28 22:35:32+00,196
1997503,77,2023-07-28 22:36:18+00,181
1997532,10,2023-07-28 22:36:32+00,204
1997539,1,2023-07-28 22:36:32+00,154
1997521,81,2023-07-28 22:37:16+00,141
1997499,86,2023-07-28 22:38:31+00,68
1997554,5,2023-07-28 22:41:11+00,224
1997528,9,2023-07-28 22:41:14+00,60
1997570,88,2023-07-28 22:41:32+00,95
1997517,60,2023-07-28 22:43:38+00,138
1997507,78,2023-07-28 22:45:33+00,108
1997558,6,2023-07-28 22:46:39+00,169
1997524,84,2023-07-28 22:46:41+00,265
1997535,11,2023-07-28 22:47:21+00,126
1997510,79,2023-07-28 22:49:40+00,116
1997542,2,2023-07-28 22:50:23+00,532
1997550,4,2023-07-28 22:50:33+00,409
1997566,87,2023-07-28 22:50:35+00,196
1997513,80,2023-07-28 22:51:44+00,88
1997502,77,2023-07-28 22:51:51+00,181
1997538,1,2023-07-28 22:51:57+00,154
1997531,10,2023-07-28 22:53:25+00,207
1997498,86,2023-07-28 22:54:08+00,68
1997520,81,2023-07-28 22:54:08+00,141
1997553,5,2023-07-28 22:57:14+00,224
1997569,88,2023-07-28 22:57:30+00,95
1997527,9,2023-07-28 22:58:33+00,60
1997516,60,2023-07-28 23:01:12+00,141
1997506,78,2023-07-28 23:02:24+00,108
1997557,6,2023-07-28 23:03:18+00,166
1997523,84,2023-07-28 23:03:36+00,262
1997534,11,2023-07-28 23:04:28+00,126
1997565,87,2023-07-28 23:05:38+00,196
1997549,4,2023-07-28 23:06:13+00,411
1997509,79,2023-07-28 23:06:14+00,116
1997541,2,2023-07-28 23:06:17+00,535
1997537,1,2023-07-28 23:07:21+00,156
1997501,77,2023-07-28 23:07:23+00,181
1997497,86,2023-07-28 23:09:46+00,68
1997512,80,2023-07-28 23:09:54+00,88
1997530,10,2023-07-28 23:10:18+00,204
1997519,81,2023-07-28 23:10:59+00,141
1997552,5,2023-07-28 23:13:17+00,224
1997568,88,2023-07-28 23:13:28+00,95
1997526,9,2023-07-28 23:15:52+00,60
1997515,60,2023-07-28 23:18:46+00,141
1997505,78,2023-07-28 23:19:14+00,108
1997556,6,2023-07-28 23:19:58+00,166
1997522,84,2023-07-28 23:20:31+00,260
1997564,87,2023-07-28 23:20:41+00,196
1997533,11,2023-07-28 23:21:34+00,126
1997548,4,2023-07-28 23:21:53+00,411
1997540,2,2023-07-28 23:22:10+00,535
1998196,1,2023-07-28 23:22:46+00,154
1998179,79,2023-07-28 23:22:48+00,116
1998174,77,2023-07-28 23:22:56+00,181
1998171,86,2023-07-28 23:25:23+00,68
1998191,10,2023-07-28 23:27:12+00,204
1998185,81,2023-07-28 23:27:50+00,141
1998181,80,2023-07-28 23:28:03+00,90
1998204,5,2023-07-28 23:29:19+00,224
1998212,88,2023-07-28 23:29:26+00,95
1998189,9,2023-07-28 23:33:11+00,60
1998210,87,2023-07-28 23:35:44+00,196
1998176,78,2023-07-28 23:36:05+00,108
1998183,60,2023-07-28 23:36:21+00,141
1998206,6,2023-07-28 23:36:37+00,166
1998187,84,2023-07-28 23:37:26+00,260
1998202,4,2023-07-28 23:37:33+00,411
1998198,2,2023-07-28 23:38:03+00,535
1998195,1,2023-07-28 23:38:11+00,156
1998173,77,2023-07-28 23:38:29+00,181
1998193,11,2023-07-28 23:38:41+00,126
1998178,79,2023-07-28 23:39:23+00,116
1998170,86,2023-07-28 23:41:01+00,68
1998190,10,2023-07-28 23:44:05+00,207
1998184,81,2023-07-28 23:44:42+00,143
1998203,5,2023-07-28 23:45:22+00,227
1998211,88,2023-07-28 23:45:24+00,95
1998180,80,2023-07-28 23:46:13+00,90
1998188,9,2023-07-28 23:50:31+00,60
1998209,87,2023-07-28 23:50:47+00,194
1998175,78,2023-07-28 23:52:55+00,108
1998201,4,2023-07-28 23:53:13+00,414
1998205,6,2023-07-28 23:53:16+00,164
1998194,1,2023-07-28 23:53:35+00,159
1998182,60,2023-07-28 23:53:55+00,143
1998197,2,2023-07-28 23:53:56+00,537
1998172,77,2023-07-28 23:54:01+00,181
1998186,84,2023-07-28 23:54:22+00,257
1998192,11,2023-07-28 23:55:47+00,126
1998177,79,2023-07-28 23:55:57+00,116
1998169,86,2023-07-28 23:56:38+00,70
1998222,10,2023-07-29 00:00:58+00,207
1998235,88,2023-07-29 00:01:22+00,98
1998229,5,2023-07-29 00:01:25+00,227
1998219,81,2023-07-29 00:01:33+00,146
1998217,80,2023-07-29 00:04:22+00,90
1998233,87,2023-07-29 00:05:49+00,194
1998221,9,2023-07-29 00:07:50+00,60
1998227,4,2023-07-29 00:08:53+00,414
1998224,1,2023-07-29 00:09:00+00,161
1998214,77,2023-07-29 00:09:34+00,181
1998215,78,2023-07-29 00:09:45+00,111
1998225,2,2023-07-29 00:09:49+00,537
1998230,6,2023-07-29 00:09:55+00,164
1998220,84,2023-07-29 00:11:17+00,257
1998218,60,2023-07-29 00:11:29+00,143
1998213,86,2023-07-29 00:12:15+00,68
1998216,79,2023-07-29 00:12:31+00,116
1998223,11,2023-07-29 00:12:53+00,126
1998234,88,2023-07-29 00:17:20+00,98
1998228,5,2023-07-29 00:17:27+00,227
1998874,10,2023-07-29 00:17:51+00,207
1998863,81,2023-07-29 00:18:24+00,143
1998907,87,2023-07-29 00:20:52+00,194
1998856,80,2023-07-29 00:22:31+00,90
1998881,1,2023-07-29 00:24:24+00,161
1998893,4,2023-07-29 00:24:33+00,414
1998845,77,2023-07-29 00:25:06+00,181
1998870,9,2023-07-29 00:25:09+00,60
1998885,2,2023-07-29 00:25:41+00,540
1998900,6,2023-07-29 00:26:34+00,164
1998849,78,2023-07-29 00:26:35+00,111
1998841,86,2023-07-29 00:27:52+00,68
1998866,84,2023-07-29 00:28:12+00,255
1998859,60,2023-07-29 00:29:03+00,143
1998852,79,2023-07-29 00:29:04+00,116
1998877,11,2023-07-29 00:29:59+00,126
1998910,88,2023-07-29 00:33:18+00,95
1998896,5,2023-07-29 00:33:30+00,229
1998873,10,2023-07-29 00:34:43+00,207
1998862,81,2023-07-29 00:35:15+00,146
1998906,87,2023-07-29 00:35:54+00,191
1998880,1,2023-07-29 00:39:49+00,159
1998892,4,2023-07-29 00:40:13+00,414
1998844,77,2023-07-29 00:40:38+00,181
1998855,80,2023-07-29 00:40:40+00,90
1998884,2,2023-07-29 00:41:34+00,540
1998869,9,2023-07-29 00:42:28+00,60
1998899,6,2023-07-29 00:43:13+00,164
1998848,78,2023-07-29 00:43:25+00,111
1998840,86,2023-07-29 00:43:29+00,68
1998865,84,2023-07-29 00:45:06+00,252
1998851,79,2023-07-29 00:45:38+00,116
1998858,60,2023-07-29 00:46:37+00,143
1998876,11,2023-07-29 00:47:06+00,126
1998909,88,2023-07-29 00:49:15+00,95
1998895,5,2023-07-29 00:49:32+00,229
1998905,87,2023-07-29 00:50:57+00,194
1998872,10,2023-07-29 00:51:36+00,207
1998861,81,2023-07-29 00:52:06+00,143
1998879,1,2023-07-29 00:55:13+00,159
1998891,4,2023-07-29 00:55:53+00,416
1998843,77,2023-07-29 00:56:11+00,181
1998883,2,2023-07-29 00:57:27+00,542
1998854,80,2023-07-29 00:58:49+00,90
1998839,86,2023-07-29 00:59:06+00,68
1998868,9,2023-07-29 00:59:47+00,60
1998898,6,2023-07-29 00:59:52+00,164
1998847,78,2023-07-29 01:00:15+00,108
1998864,84,2023-07-29 01:02:01+00,249
1998850,79,2023-07-29 01:02:12+00,116
1998857,60,2023-07-29 01:04:11+00,143
1998875,11,2023-07-29 01:04:12+00,126
1998908,88,2023-07-29 01:05:13+00,93
1998894,5,2023-07-29 01:05:35+00,227
1998904,87,2023-07-29 01:05:59+00,191
1998871,10,2023-07-29 01:08:29+00,204
1998860,81,2023-07-29 01:08:57+00,143
1998878,1,2023-07-29 01:10:37+00,159
1998890,4,2023-07-29 01:11:33+00,416
1998842,77,2023-07-29 01:11:43+00,181
1998882,2,2023-07-29 01:13:20+00,542
1998838,86,2023-07-29 01:14:43+00,68
1998897,6,2023-07-29 01:16:31+00,161
1998853,80,2023-07-29 01:16:58+00,90
1998846,78,2023-07-29 01:17:06+00,111
1998867,9,2023-07-29 01:17:06+00,60
1999512,79,2023-07-29 01:18:46+00,116
1999527,84,2023-07-29 01:18:56+00,249
1999569,87,2023-07-29 01:21:02+00,191
1999573,88,2023-07-29 01:21:11+00,93
1999538,11,2023-07-29 01:21:18+00,126
1999558,5,2023-07-29 01:21:37+00,227
1999519,60,2023-07-29 01:21:45+00,143
1999534,10,2023-07-29 01:25:22+00,204
1999523,81,2023-07-29 01:25:49+00,143
1999542,1,2023-07-29 01:26:02+00,159
1999554,4,2023-07-29 01:27:13+00,414
1999505,77,2023-07-29 01:27:16+00,181
1999546,2,2023-07-29 01:29:13+00,542
1999501,86,2023-07-29 01:30:21+00,68
1999561,6,2023-07-29 01:33:10+00,161
1999508,78,2023-07-29 01:33:56+00,111
1999530,9,2023-07-29 01:34:25+00,60
1999515,80,2023-07-29 01:35:08+00,90
1999511,79,2023-07-29 01:35:21+00,116
1999526,84,2023-07-29 01:35:51+00,247
1999568,87,2023-07-29 01:36:05+00,191
1999572,88,2023-07-29 01:37:09+00,93
1999557,5,2023-07-29 01:37:40+00,227
1999537,11,2023-07-29 01:38:24+00,123
1999518,60,2023-07-29 01:39:19+00,143
1999541,1,2023-07-29 01:41:26+00,159
1999533,10,2023-07-29 01:42:15+00,207
1999522,81,2023-07-29 01:42:40+00,143
1999504,77,2023-07-29 01:42:48+00,181
1999553,4,2023-07-29 01:42:53+00,414
1999545,2,2023-07-29 01:45:05+00,542
1999500,86,2023-07-29 01:45:58+00,68
1999560,6,2023-07-29 01:49:49+00,161
1999507,78,2023-07-29 01:50:46+00,111
1999567,87,2023-07-29 01:51:08+00,191
1999529,9,2023-07-29 01:51:44+00,60
1999510,79,2023-07-29 01:51:55+00,116
1999525,84,2023-07-29 01:52:46+00,247
1999571,88,2023-07-29 01:53:07+00,93
1999514,80,2023-07-29 01:53:17+00,90
1999556,5,2023-07-29 01:53:42+00,227
1999536,11,2023-07-29 01:55:31+00,123
1999540,1,2023-07-29 01:56:51+00,159
1999517,60,2023-07-29 01:56:53+00,146
1999503,77,2023-07-29 01:58:20+00,179
1999552,4,2023-07-29 01:58:33+00,416
1999532,10,2023-07-29 01:59:08+00,207
1999521,81,2023-07-29 01:59:31+00,143
1999544,2,2023-07-29 02:00:58+00,542
1999499,86,2023-07-29 02:01:35+00,68
1999566,87,2023-07-29 02:06:10+00,189
1999559,6,2023-07-29 02:06:28+00,161
1999506,78,2023-07-29 02:07:36+00,111
1999509,79,2023-07-29 02:08:29+00,118
1999528,9,2023-07-29 02:09:03+00,60
1999570,88,2023-07-29 02:09:05+00,95
1999524,84,2023-07-29 02:09:41+00,244
1999555,5,2023-07-29 02:09:45+00,227
1999513,80,2023-07-29 02:11:26+00,90
1999539,1,2023-07-29 02:12:15+00,159
1999535,11,2023-07-29 02:12:37+00,123
1999502,77,2023-07-29 02:13:53+00,181
1999551,4,2023-07-29 02:14:13+00,416
1999516,60,2023-07-29 02:14:27+00,146
1999531,10,2023-07-29 02:16:02+00,207
1999520,81,2023-07-29 02:16:22+00,143
1999543,2,2023-07-29 02:16:51+00,545
1999498,86,2023-07-29 02:17:12+00,68
2000255,87,2023-07-29 02:21:13+00,191
2000247,6,2023-07-29 02:23:07+00,159
2000198,78,2023-07-29 02:24:27+00,111
2000202,79,2023-07-29 02:25:03+00,118
2000259,88,2023-07-29 02:25:03+00,95
2000243,5,2023-07-29 02:25:47+00,229
2000218,9,2023-07-29 02:26:22+00,60
2000215,84,2023-07-29 02:26:36+00,242
2000228,1,2023-07-29 02:27:40+00,161
2000194,77,2023-07-29 02:29:25+00,179
2000205,80,2023-07-29 02:29:35+00,90
2000224,11,2023-07-29 02:29:43+00,126
2000239,4,2023-07-29 02:29:53+00,416
2000208,60,2023-07-29 02:32:01+00,146
2000231,2,2023-07-29 02:32:44+00,545
2000190,86,2023-07-29 02:32:49+00,68
2000221,10,2023-07-29 02:32:54+00,207
2000211,81,2023-07-29 02:33:13+00,146
2000254,87,2023-07-29 02:36:15+00,189
2000246,6,2023-07-29 02:39:46+00,159
2000258,88,2023-07-29 02:41:01+00,95
2000197,78,2023-07-29 02:41:17+00,113
2000201,79,2023-07-29 02:41:37+00,118
2000242,5,2023-07-29 02:41:50+00,232
2000227,1,2023-07-29 02:43:04+00,164
2000214,84,2023-07-29 02:43:31+00,242
2000217,9,2023-07-29 02:43:41+00,60
2000193,77,2023-07-29 02:44:58+00,181
2000238,4,2023-07-29 02:45:32+00,416
2000223,11,2023-07-29 02:46:50+00,126
2000204,80,2023-07-29 02:47:44+00,93
2000189,86,2023-07-29 02:48:26+00,70
2000230,2,2023-07-29 02:48:37+00,547
2000207,60,2023-07-29 02:49:35+00,146
2000220,10,2023-07-29 02:49:47+00,207
2000210,81,2023-07-29 02:50:05+00,148
2000253,87,2023-07-29 02:51:18+00,189
2000245,6,2023-07-29 02:56:25+00,161
2000257,88,2023-07-29 02:56:58+00,98
2000241,5,2023-07-29 02:57:52+00,232
2000196,78,2023-07-29 02:58:07+00,113
2000200,79,2023-07-29 02:58:10+00,118
2000226,1,2023-07-29 02:58:28+00,166
2000213,84,2023-07-29 03:00:26+00,242
2000192,77,2023-07-29 03:00:30+00,181
2000216,9,2023-07-29 03:01:00+00,63
2000237,4,2023-07-29 03:01:12+00,419
2000222,11,2023-07-29 03:03:56+00,128
2000188,86,2023-07-29 03:04:03+00,70
2000229,2,2023-07-29 03:04:29+00,547
2000203,80,2023-07-29 03:05:53+00,93
2000252,87,2023-07-29 03:06:20+00,189
2000219,10,2023-07-29 03:06:40+00,209
2000209,81,2023-07-29 03:06:55+00,148
2000206,60,2023-07-29 03:07:08+00,146
2000256,88,2023-07-29 03:12:56+00,98
2000244,6,2023-07-29 03:13:04+00,161
2000225,1,2023-07-29 03:13:52+00,166
2000240,5,2023-07-29 03:13:54+00,232
2000199,79,2023-07-29 03:14:44+00,118
2000195,78,2023-07-29 03:14:56+00,113
2000191,77,2023-07-29 03:16:02+00,181
2000236,4,2023-07-29 03:16:52+00,419
2000212,84,2023-07-29 03:17:20+00,239
2000886,9,2023-07-29 03:18:19+00,60
2000859,86,2023-07-29 03:19:40+00,70
2000902,2,2023-07-29 03:20:22+00,547
2000894,11,2023-07-29 03:21:02+00,128
2000922,87,2023-07-29 03:21:22+00,189
2000890,10,2023-07-29 03:23:32+00,209
2000879,81,2023-07-29 03:23:46+00,148
2000871,80,2023-07-29 03:24:02+00,93
2000875,60,2023-07-29 03:24:42+00,146
2000926,88,2023-07-29 03:28:53+00,95
2000898,1,2023-07-29 03:29:16+00,166
2000915,6,2023-07-29 03:29:42+00,161
2000912,5,2023-07-29 03:29:56+00,234
2000868,79,2023-07-29 03:31:18+00,118
2000862,77,2023-07-29 03:31:34+00,181
2000865,78,2023-07-29 03:31:46+00,113
2000908,4,2023-07-29 03:32:31+00,419
2000882,84,2023-07-29 03:34:15+00,239
2000858,86,2023-07-29 03:35:17+00,68
2000885,9,2023-07-29 03:35:38+00,60
2000901,2,2023-07-29 03:36:14+00,550
2000921,87,2023-07-29 03:36:24+00,189
2000893,11,2023-07-29 03:38:08+00,126
2000889,10,2023-07-29 03:40:25+00,207
2000878,81,2023-07-29 03:40:37+00,148
2000870,80,2023-07-29 03:42:11+00,93
2000874,60,2023-07-29 03:42:16+00,146
2000897,1,2023-07-29 03:44:40+00,164
2000925,88,2023-07-29 03:44:51+00,95
2000911,5,2023-07-29 03:45:59+00,234
2000914,6,2023-07-29 03:46:21+00,161
2000861,77,2023-07-29 03:47:06+00,181
2000867,79,2023-07-29 03:47:51+00,118
2000907,4,2023-07-29 03:48:11+00,419
2000864,78,2023-07-29 03:48:36+00,113
2000857,86,2023-07-29 03:50:54+00,68
2000881,84,2023-07-29 03:51:10+00,239
2000920,87,2023-07-29 03:51:27+00,186
2000900,2,2023-07-29 03:52:07+00,550
2000884,9,2023-07-29 03:52:56+00,60
2000892,11,2023-07-29 03:55:14+00,126
2000888,10,2023-07-29 03:57:18+00,207
2000877,81,2023-07-29 03:57:28+00,148
2000873,60,2023-07-29 03:59:49+00,146
2000896,1,2023-07-29 04:00:04+00,164
2000869,80,2023-07-29 04:00:20+00,90
2000924,88,2023-07-29 04:00:48+00,95
2000910,5,2023-07-29 04:02:01+00,232
2000860,77,2023-07-29 04:02:38+00,179
2000913,6,2023-07-29 04:03:00+00,159
2000906,4,2023-07-29 04:03:50+00,419
2000866,79,2023-07-29 04:04:25+00,118
2000863,78,2023-07-29 04:05:26+00,113
2000919,87,2023-07-29 04:06:29+00,186
2000856,86,2023-07-29 04:06:31+00,68
2000899,2,2023-07-29 04:07:59+00,550
2000880,84,2023-07-29 04:08:05+00,237
2000883,9,2023-07-29 04:10:15+00,60
2000891,11,2023-07-29 04:12:20+00,126
2000887,10,2023-07-29 04:14:10+00,207
2000876,81,2023-07-29 04:14:19+00,148
2000895,1,2023-07-29 04:15:29+00,164
2000923,88,2023-07-29 04:16:46+00,93
2000872,60,2023-07-29 04:17:23+00,146
2000909,5,2023-07-29 04:18:03+00,232
